name,config_size,event_name,counter,run_time,time_enabled,run_time_enabled
delannoy_tab,17,cycles,320677,555981,100,00
delannoy_tab,18,cycles,324426,563198,100,00
delannoy_tab,19,cycles,320952,542560,100,00
delannoy_tab,20,cycles,322599,547620,100,00
delannoy_tab,21,cycles,322343,538058,100,00
delannoy_tab,22,cycles,319646,543172,100,00
delannoy_tab,13,cycles,317114,537598,100,00
delannoy_tab,14,cycles,312871,546292,100,00
delannoy_tab,15,cycles,319440,539316,100,00
delannoy_tab,16,cycles,316179,535648,100,00
delannoy_tab,17,cycles,320325,553359,100,00
delannoy_tab,18,cycles,313503,545112,100,00
delannoy_tab,19,cycles,319850,537766,100,00
delannoy_tab,20,cycles,329345,573115,100,00
delannoy_tab,21,cycles,323255,550359,100,00
delannoy_tab,22,cycles,343980,568779,100,00
delannoy_tab,13,cycles,328337,541679,100,00
delannoy_tab,14,cycles,319860,535089,100,00
delannoy_tab,15,cycles,320451,553792,100,00
delannoy_tab,16,cycles,321180,542615,100,00
delannoy_tab,17,cycles,321868,567221,100,00
delannoy_tab,18,cycles,319436,550951,100,00
delannoy_tab,19,cycles,321939,561251,100,00
delannoy_tab,20,cycles,413231,639328,100,00
delannoy_tab,21,cycles,318304,546012,100,00
delannoy_tab,22,cycles,327680,572586,100,00
delannoy_tab,13,cycles,317132,535390,100,00
delannoy_tab,14,cycles,323427,552523,100,00
delannoy_tab,15,cycles,317453,533251,100,00
delannoy_tab,16,cycles,320709,562963,100,00
delannoy_tab,17,cycles,324468,561817,100,00
delannoy_tab,18,cycles,320902,542605,100,00
delannoy_tab,19,cycles,321317,542898,100,00
delannoy_tab,20,cycles,322185,539438,100,00
delannoy_tab,21,cycles,319309,537732,100,00
delannoy_tab,22,cycles,320861,561785,100,00
delannoy_tab,13,cycles,321698,541399,100,00
delannoy_tab,14,cycles,326244,560730,100,00
delannoy_tab,15,cycles,317152,554472,100,00
delannoy_tab,16,cycles,321785,542993,100,00
delannoy_tab,17,cycles,318918,562296,100,00
delannoy_tab,18,cycles,316806,539912,100,00
delannoy_tab,19,cycles,323043,567569,100,00
delannoy_tab,20,cycles,319196,566152,100,00
delannoy_tab,21,cycles,326497,572651,100,00
delannoy_tab,22,cycles,322397,543491,100,00
delannoy_tab,13,cycles,316940,554789,100,00
delannoy_tab,14,cycles,322804,571063,100,00
delannoy_tab,15,cycles,319618,541929,100,00
delannoy_tab,16,cycles,319793,565872,100,00
delannoy_tab,17,cycles,359319,615345,100,00
delannoy_tab,18,cycles,328157,567394,100,00
delannoy_tab,19,cycles,357540,588615,100,00
delannoy_tab,20,cycles,375765,620783,100,00
delannoy_tab,21,cycles,333883,582000,100,00
delannoy_tab,22,cycles,401462,605823,100,00
delannoy_tab,13,cycles,390345,618462,100,00
delannoy_tab,14,cycles,322046,551033,100,00
delannoy_tab,15,cycles,371971,622949,100,00
delannoy_tab,16,cycles,327006,586507,100,00
delannoy_tab,17,cycles,358059,599541,100,00
delannoy_tab,18,cycles,332890,575706,100,00
delannoy_tab,19,cycles,322066,541240,100,00
delannoy_tab,20,cycles,367369,602612,100,00
delannoy_tab,21,cycles,338263,602185,100,00
delannoy_tab,22,cycles,323049,554789,100,00
delannoy_tab,13,cycles,318713,573689,100,00
delannoy_tab,14,cycles,318328,547308,100,00
delannoy_tab,15,cycles,319420,558713,100,00
delannoy_tab,16,cycles,325264,561075,100,00
delannoy_tab,17,cycles,319009,554730,100,00
delannoy_tab,18,cycles,323498,565927,100,00
delannoy_tab,19,cycles,328519,552367,100,00
delannoy_tab,20,cycles,323127,548163,100,00
delannoy_tab,21,cycles,320253,553024,100,00
delannoy_tab,22,cycles,318988,562526,100,00
delannoy_tab,13,cycles,316675,577947,100,00
delannoy_tab,14,cycles,314496,530198,100,00
delannoy_tab,15,cycles,316853,537972,100,00
delannoy_tab,16,cycles,323931,558793,100,00
delannoy_tab,17,cycles,322905,563416,100,00
delannoy_tab,18,cycles,322499,537121,100,00
delannoy_tab,19,cycles,318548,537219,100,00
delannoy_tab,20,cycles,324344,564968,100,00
delannoy_tab,21,cycles,317623,540661,100,00
delannoy_tab,22,cycles,315577,549135,100,00
delannoy_tab,13,cycles,316134,536184,100,00
delannoy_tab,14,cycles,317031,535541,100,00
